date_of_sale,address,postal_code,county,price,description
18/12/2020,"29 LEINSTER WOOD, CARTON DEMESNE, MAYNOOTH",,Kildare,"€840,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"29 The Barrington, Block 6B Level 1, Lansdowne Place",Dublin 4,Dublin,"€837,004.41",New Dwelling house /Apartment
18/12/2020,"3 CLUAIN DARA, CLONARD, WEXFORD",,Wexford,"€199,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 COIS FARRAIGE, WEST END, CASTLETOWNBERE",,Cork,"€103,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 CORNADARRAGH LODGES, FOREST PARK, BELTURBET",,Cavan,"€104,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 DROMORE VIEW, BALLYBAY, MONAGHAN",,Monaghan,"€145,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 ERREW DR, LOUGH RYNN ESTATE, MOHILL",,Leitrim,"€193,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 FERN BANK, CASTLE HEIGHTS, CARRIGALINE",,Cork,"€440,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 Glebe Heights, Tramore, Co. Waterford",,Waterford,"€202,356.83",New Dwelling house /Apartment
18/12/2020,"3 GRANGEFIELD, BALLINTEER, DUBLIN 16",Dublin 16,Dublin,"€555,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 Harrington Street, Dublin 8",Dublin 8,Dublin,"€1,606,949.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 Hunters Hill, Creagh, Gorey",,Wexford,"€220,265.00",New Dwelling house /Apartment
18/12/2020,"3 MAPLE WOOD, CASTLEPARK, MALLOW",,Cork,"€342,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 MARLEY AVE, DUBLIN 16, DUBLIN",Dublin 16,Dublin,"€706,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 MOYLARAGH LODGE, BALBRIGGAN, CO DUBLIN",,Dublin,"€160,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 OAKFIELD, PARK RD, KILLARNEY",,Kerry,"€254,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 RIVERCHAPEL ROW, RIVERCHAPEL WOOD, RIVERCHAPEL",,Wexford,"€172,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 SANDFORD COURT, THE COALYARD, INISTIOGE",,Kilkenny,"€96,375.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 Shackleton Terrace, Shackleton Park, Lucan",,Dublin,"€225,115.00",New Dwelling house /Apartment
18/12/2020,"3 St Helen's Orchard, St Helen's, Adamstown",,Dublin,"€248,420.73",New Dwelling house /Apartment
18/12/2020,"3 ST JOSEPHS TERRACE, URLINGFORD, CO KILKENNY",,Kilkenny,"€135,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 ST MARYS RD, BUNCRANA, DONEGAL",,Donegal,"€102,700.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 THE COURTYARD, CASTLE DARGAN, BALLYGAWLEY",,Sligo,"€135,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"3 The Court, Semple Woods, Donabate",,Dublin,"€330,396.00",New Dwelling house /Apartment
18/12/2020,"3 Walker Green, Parkside, Dublin 13",,Dublin,"€352,422.00",New Dwelling house /Apartment
18/12/2020,"30 DUN EOIN MEADOWS, BALLINREA RD, CARRIGALINE",,Cork,"€258,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"30 GRALLOW WOOD, ABBEYLEIX, COUNTY LAOIS",,Laois,"€187,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"30 Hammerstone, Straffan",,Kildare,"€449,339.20",New Dwelling house /Apartment
18/12/2020,"30 MERTON WALK, MOUNT ST ANNES, MILLTOWN",Dublin 6,Dublin,"€452,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"30 SUNDALE AVE, TALLAGHT, DUBLIN",Dublin 24,Dublin,"€245,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"30 The Barrington, Lansdowne Place, Lansdowne Road",Dublin 4,Dublin,"€859,031.00",New Dwelling house /Apartment
18/12/2020,"30A PAIRC MHUIRE, SAGGART, DUBLIN",Dublin 24,Dublin,"€186,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"31 AN MAOLAN, FORRAMOYLE EAST, BARNA",,Galway,"€502,201.00",New Dwelling house /Apartment
18/12/2020,"31 Sli Ui Mhaoiliosa, Craughwell",,Galway,"€259,911.00",New Dwelling house /Apartment
18/12/2020,"31 WEAVERS HALL, LEVMOSS PARK, THE GALLOPS",Dublin 18,Dublin,"€255,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 BAYVIEW DR, WEXFORD, WEXFORD",,Wexford,"€175,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 COPELAND GROVE, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€670,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 NA CLUAINTE, TULLAMORE RD, PORTARLINTON",,Offaly,"€85,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 PRIORY GROVE, BLACKROCK, DUBLIN",,Dublin,"€700,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 ROBERTSHILL, KILKENNY",,Kilkenny,"€180,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32 SPRING MEADOW, DUNGARVAN, WATERFORD",,Waterford,"€260,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"32A NEWTOWN AVE, NEWTOWN MANOR, NEWTOWN RD",,Kildare,"€435,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"33 Drumnigh Manor, Portmarnock",,Dublin,"€493,392.07",New Dwelling house /Apartment
18/12/2020,"33 HENRIETTA HALL, BOLTON ST, DUBLIN",Dublin 1,Dublin,"€250,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"33 Hillcrest Manor, Newport",,Tipperary,"€340,749.00",New Dwelling house /Apartment
18/12/2020,"33 Leinster Square, Dublin Road, Kildare",,Kildare,"€261,696.00",New Dwelling house /Apartment
18/12/2020,"33 RADHARC NA SLEIBHTE, CHURCHTOWN, MALLOW",,Cork,"€104,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"33 ROCKVALE, RATHBAWN RD, CASTLEBAR",,Mayo,"€170,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"33 ROKEBY PARK, LUCAN, COUNTY DUBLIN",,Dublin,"€875,000.00",New Dwelling house /Apartment
18/12/2020,"33 The Orchard, Watergrass Hill",,Cork,"€251,101.32",New Dwelling house /Apartment
18/12/2020,"34 Carraig Beag, Ballynerrin",,Wicklow,"€411,894.00",New Dwelling house /Apartment
18/12/2020,"34 HEATHER GROVE, KILCOURSEY RD, CLARA",,Offaly,"€160,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"34 NUTLEY RD, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"€1,375,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"34 The Way, Ledwill Park, Kilcock",,Kildare,"€303,964.75",New Dwelling house /Apartment
18/12/2020,"34 WOODVIEW, CASTLEBRIDGE, WEXFORD",,Wexford,"€185,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"348 Maryborough Village, Mountrath Road, Portlaoise",,Laois,"€198,238.00",New Dwelling house /Apartment
18/12/2020,"35 ANNE DEVLIN AVE, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€585,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"35 BISHOP ROGAN PARK, KILCULLEN, CO KILDARE",,Kildare,"€136,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"35 CUL RUA, AGLISH, WATERFORD",,Waterford,"€135,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"35 DUBH CARRIG, ARDMORE, CARRIG",,Waterford,"€295,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"35 LEARGAN, BALLYMONEEN WEST, KNOCKNACARRA",,Galway,"€343,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"35 St Josephs Crescent, Clonsilla",Dublin 15,Dublin,"€431,718.00",New Dwelling house /Apartment
18/12/2020,"35 THE HAMPTONS, ARD CASHEL, WATERGRASSHILL",,Cork,"€184,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"36 Glenall, Borris-in-Ossory",,Laois,"€159,000.00",New Dwelling house /Apartment
18/12/2020,"36 MAPLE HOUSE, MESPIL HOUSE FLATS ESTATE, SUSSEX RD DUBLIN 4",Dublin 4,Dublin,"€285,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"36 ROEBUCK CASTLE, CLONSKEAGH, DUBLIN 14",Dublin 14,Dublin,"€570,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"36 THE DUNNES, ENNISCRONE, SLIGO",,Sligo,"€105,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"37 JOHNSWOOD PARK, ASHBOURNE, MEATH",,Meath,"€285,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"37 MARVIAN VILLAS, ARKLOW, WICKLOW",,Wicklow,"€88,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"38 COLEPARK AVENUE, BALLYFERMOT, DUBLIN 10",Dublin 10,Dublin,"€210,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"38 HYDE RD, PROSPECT, LIMERICK",,Limerick,"€80,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"38 LACEY AVE, TEMPLEMORE, TIPPERARY",,Tipperary,"€92,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"38 OAKPORT, COOTEHALL, BOYLE",,Roscommon,"€125,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"38 WOODLANDS, GREYSTONES, WICKLOW",,Wicklow,"€964,400.00",Second-Hand Dwelling house /Apartment
18/12/2020,"39 BROWNSBARN WOOD, KINGSWOOD, CLONDALKIN DUBLIN 22",Dublin 22,Dublin,"€327,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"39 The Way, Ledwill Park, Kilcock",,Kildare,"€255,500.00",New Dwelling house /Apartment
18/12/2020,"391 OLD GROVE, MONASTEREVAN, KILDARE",,Kildare,"€160,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 BALLENTREE AVE, TYRRELSTOWN, DUBLIN 15",Dublin 15,Dublin,"€275,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 CARRIGLEA, KILLENARD, PORTARLINGTON",,Laois,"€465,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 CASTLE VIEW RD, CLONDALKIN, DUBLIN 22",Dublin 22,Dublin,"€293,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 CENTRE PARK, MAIN ST, SCHULL",,Cork,"€242,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 FOX LODGE MANOR, RATOATH, MEATH",,Meath,"€475,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 GLEANN FIA, MOGEELY, CASTLEMARTYR",,Cork,"€226,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 Glebe Heights, Tramore, Co. Waterford",,Waterford,"€202,356.83",New Dwelling house /Apartment
18/12/2020,"4 GORT LEINN, OLD MONIVEA RD, BALLYBANE",,Galway,"€185,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 LAVALLIN MEWS, WHITECHURCH, CORK",,Cork,"€340,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 MOYLARAGH MANOR MOYLARAGH, BALBRIGGAN, DUBLIN",,Dublin,"€150,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 Parklands Downs, Parklands, Citywest",Dublin 24,Dublin,"€340,000.00",New Dwelling house /Apartment
18/12/2020,"4 RATHFARNHAM PARK, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€1,000,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 SANDFORD AVENUE, DONNYBROOK, DUBLIN 4",Dublin 4,Dublin,"€905,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 SANDFORD COURT, THE COALYARD, INISTIOGE",,Kilkenny,"€96,375.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 Shackleton Terrace, Shackleton Park, Lucan",,Dublin,"€225,115.00",New Dwelling house /Apartment
18/12/2020,"4 SHADY GROVE, WHEATON HALL, DROGHEDA",,Louth,"€300,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 SWEENEY'S TERRACE, SOUTH CIRCULAR ROAD, DUBLIN 8",Dublin 8,Dublin,"€327,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 THE CURRAGE PLAINS, KILDARE",,Kildare,"€205,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 THE HEATHERS, CASTLEKNOCK ROAD, DUBLIN 15",Dublin 15,Dublin,"€810,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4 THE MALTHOUSE, MARY ST, WATERFORD",,Waterford,"€74,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"40 GOULDAVOHER EST, LIMERICK, LIMERICK",,Limerick,"€164,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"409 MARITANA GATE, CANADA ST, WATERFORD",,Waterford,"€115,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 CAISLEAN RI, ATHENRY, GALWAY",,Galway,"€198,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 CALLARY RD, MOUNT MERRION, DUBLIN",,Dublin,"€800,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 CLARENCE MANGAN RD, THE TENTERS, DUBLIN 8",Dublin 8,Dublin,"€550,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 LANESBOROUGH SQ, FINGLAS, DUBLIN 17",Dublin 11,Dublin,"€200,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 MERTON HALL, MOUNT ST ANNES, MILLTOWN ROAD  MILLTOWN",Dublin 6,Dublin,"€495,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 Millers Avenue, Millers Glen, Swords",,Dublin,"€324,605.61",New Dwelling house /Apartment
18/12/2020,"41 MURELL DR, TEMPLERAINEY, ARKLOW",,Wicklow,"€162,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 ROCKFIELD RD, KELLS, MEATH",,Meath,"€207,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 THE BRIARY, BLAINROE, WICKLOW",,Wicklow,"€360,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 THE GALLERY, TURVEY WALK, DONABATE",,Dublin,"€252,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 THE OAKS, KEATINGSTOWN ROAD, WICKLOW TOWN",,Wicklow,"€374,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"41 The Riverside, Ryebridge, Kilcock",,Kildare,"€396,475.77",New Dwelling house /Apartment
18/12/2020,"42 Donore, Blackrock",,Louth,"€231,278.00",New Dwelling house /Apartment
18/12/2020,"42 ENNELL COURT, PATRICK ST, MULLINGAR",,Westmeath,"€139,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"42 WHEATFIELD, MUFF, CO DONEGAL",,Donegal,"€119,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"42 WHITEHORSE LANE, CASTLEBAR, MAYO",,Mayo,"€190,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"428 THE SYCAMORES, KILNACOURT WOODS, PORTARLINGTON",,Laois,"€150,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"43 CILL O SEIGHIN, KILMAINE ROAD, BALLINROBE",,Mayo,"€134,075.00",New Dwelling house /Apartment
18/12/2020,"43 RADHARC NA BHAIL, KNOCKBROGAN HILL, BANDON",,Cork,"€168,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"44 AVONDALE DR, HANOVER, CARLOW",,Carlow,"€170,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"44 BATT DONEGAN PLACE, CHARLEVILLE, CO CORK",,Cork,"€60,325.00",Second-Hand Dwelling house /Apartment
18/12/2020,"44 Fairways Gardens, Dublin Road, Dundalk",,Louth,"€242,290.00",New Dwelling house /Apartment
18/12/2020,"44 ST HELENS, KILRANE, ROSLARE",,Wexford,"€155,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"44 The Avenue, Semple Woods, Donabate",,Dublin,"€334,802.00",New Dwelling house /Apartment
18/12/2020,"45 AUBURN RD, DUN LAOGHAIRE, DUBLIN",,Dublin,"€262,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"45 CLORAN COURT, ATHBOY, MEATH",,Meath,"€148,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"45 THE MAPLES, GORT, GALWAY",,Galway,"€205,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"46 DROMINBEG, RHEBOGUE, CO LIMERICK",,Limerick,"€144,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"46 Sunnybank, Virginia, Co Cavan",,Cavan,"€251,101.00",New Dwelling house /Apartment
18/12/2020,"47 KENYON ST, NENAGH, TIPPERARY",,Tipperary,"€165,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"47 MARIAN PARK, DUNDALK, LOUTH",,Louth,"€72,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"47 RIVER OAKS, CLAREGALWAY, GALWAY",,Galway,"€245,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"47 WESTSIDE APARTMENTS, LOWER MAIN STREET, LETTERKENNY",,Donegal,"€38,400.00",Second-Hand Dwelling house /Apartment
18/12/2020,"48 Ballina Quay, Ballina, Killaloe",,Tipperary,"€165,000.00",New Dwelling house /Apartment
18/12/2020,"48 BEECH PARK WOOD, EASTON RD, LEIXLIP",,Kildare,"€182,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"48 JAMESTOWN PARK, RATOATH, MEATH",,Meath,"€485,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"48 MARY AIKENHEAD PLACE, GURRANABRAHER, CORK",,Cork,"€188,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"48 THE AVENUE, SEMPLE WODS, DONABATE",,Dublin,"€414,097.00",New Dwelling house /Apartment
18/12/2020,"49 ELDERWOOD PARK, BOREENMANNA RD, CORK",,Cork,"€230,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"49 GARAVOGUE VILLAS, SLIGO, SLIGO",,Sligo,"€55,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"49 GLEN AOIBHINN, ARDAMINE, GOREY",,Wexford,"€225,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"49 HEATHER VIEW LOWER, CAIRNS RD, SLIGO",,Sligo,"€253,250.00",Second-Hand Dwelling house /Apartment
18/12/2020,"49 PARKVIEW RATHBORNE, ASHTOWN, RATHBORNE DUBLIN 15",Dublin 15,Dublin,"€299,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"49 SOUTH DOCK ST, RINGSEND, DUBLIN 4",Dublin 4,Dublin,"€395,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"490 ARD MHUIRE, RATHANGAN, KILDARE",,Kildare,"€170,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4A BANKSIDE COTTAGES, MILLTOWN, DUBLIN 6",Dublin 14,Dublin,"€585,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"4A MOUNT GORRY, SWORDS, CO DUBLIN",,Dublin,"€670,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 BOWLING GREEN, SALLYS CROSS, KANTURK",,Cork,"€240,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 CAIRNBROOK MANOR, GLENAMUCK RD, CARRICKMINES DUBLIN 18",Dublin 18,Dublin,"€425,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 GLEBE CRESCENT, LETTERKENNY, DONEGAL",,Donegal,"€220,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 Marrsfield Avenue, Clongriffin",Dublin 13,Dublin,"€361,233.00",New Dwelling house /Apartment
18/12/2020,"5 PARKVALE, GRANGERATH, DROGHEDA",,Meath,"€190,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 RINNARAW, PORTNABLAGH, DONEGAL",,Donegal,"€130,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"5 Shackleton Terrace, Shackleton Park, Lucan",,Dublin,"€225,115.00",New Dwelling house /Apartment
18/12/2020,"5 St Helen's Orchard, St Helen's, Adamstown",,Dublin,"€248,420.73",New Dwelling house /Apartment
18/12/2020,"5 The Court Hazelbrook Square, Churchtown, Dublin 14",Dublin 14,Dublin,"€507,000.00",New Dwelling house /Apartment
18/12/2020,"5 the Green, Bellingsmore, Kilmartin",,Dublin,"€370,044.00",New Dwelling house /Apartment
18/12/2020,"50 Ballycullen Green, Old Court Road",Dublin 24,Dublin,"€433,920.00",New Dwelling house /Apartment
18/12/2020,"50 COYLIN COURT, RAMELTON, DONEGAL",,Donegal,"€85,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"50 Graydon Crescent, Newcastle",,Dublin,"€303,964.00",New Dwelling house /Apartment
18/12/2020,"50 The Avenue, Semple Woods, Donabate",,Dublin,"€414,096.00",New Dwelling house /Apartment
18/12/2020,"51 Ashgrove Close, Derrylurgan, Ballyjamesduff",,Cavan,"€156,498.00",New Dwelling house /Apartment
18/12/2020,"51 BEECHWOOD LAWNS, RATHCOOLE, DUBLIN",Dublin 24,Dublin,"€395,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"51 COOLEENS CLOSE, CASHEL RD, CLONMEL",,Tipperary,"€84,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"51 Lisheen Woods, Ovens",,Cork,"€414,096.00",New Dwelling house /Apartment
18/12/2020,"51 ROYAL MEADOWS, KILCOCK, CO KILDARE",,Kildare,"€175,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"51 The Avenue, Westfield, Leixlip",,Kildare,"€365,638.77",New Dwelling house /Apartment
18/12/2020,"52 Ashgrove, Derrylurgan, Ballyjamesduff",,Cavan,"€156,498.00",New Dwelling house /Apartment
18/12/2020,"52 BARTON RD WEST, RATHFARNHAM, DUBLIN 14",Dublin 14,Dublin,"€517,500.00",Second-Hand Dwelling house /Apartment
18/12/2020,"52 CHARLESLAND WOOD, GREYSTONES, WICKLOW",,Wicklow,"€310,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"53 Ashbrook, Derrylurgan, Ballyjamesduff",,Cavan,"€218,650.00",New Dwelling house /Apartment
18/12/2020,"53 BELMAYNE PARK NORTH, BELMAYNE, BALGRIFFIN",Dublin 13,Dublin,"€295,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"53 OAK DRIVE, BLOOMFIELD, ANNACOTTY",,Limerick,"€285,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"53 RATH LODGE, RATH CROSS, ASHBOURNE",,Meath,"€188,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"53 TALBOTS COURT, FRESHFORD RD, KILKENNY",,Kilkenny,"€270,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"53 The Court, Barnhall Meadows, Leixlip",,Kildare,"€343,612.33",New Dwelling house /Apartment
18/12/2020,"54 ASHBROOK, THE MOYNE, ENNISCORTHY",,Wexford,"€135,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"55 BURNELL SQ, NORTHERN CROSS, MALAHIDE RD DUBLIN 17",Dublin 17,Dublin,"€236,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"55 The Campion, Marina Village, Greystones",,Wicklow,"€616,696.04",New Dwelling house /Apartment
18/12/2020,"55 The Riverside, Ryebridge, Kilcock",,Kildare,"€297,356.83",New Dwelling house /Apartment
18/12/2020,"56 The Heights, Barnhall Meadows, Leixlip",,Kildare,"€339,207.04",New Dwelling house /Apartment
18/12/2020,"57 BEVERTON COURT, DONABATE, DUBLIN",,Dublin,"€230,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"57 CRONIN LAWN, SHANNON, CLARE",,Clare,"€108,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"57 KINCORA RD, CLONTARF, DUBLIN 3",Dublin 3,Dublin,"€725,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"58 LAKELANDS, NAAS, KILDARE",,Kildare,"€314,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"59 Abbotfield, Ballinagappa Road, Clane",,Kildare,"€295,154.00",New Dwelling house /Apartment
18/12/2020,"59 BRIGHTON RD, RATHGAR, DUBLIN 6",Dublin 6,Dublin,"€1,529,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"59 CONEY HALL, MORNINGTON, CO MEATH",,Meath,"€200,000.00",Second-Hand Dwelling house /Apartment
18/12/2020,"59 WOODSIDE, RUSHBROOK MANOR, COBH",,Cork,"€190,000.00",Second-Hand Dwelling house /Apartment
